text,label,app,date,char_length,word_count
"APLIKASI TOLOL, MAU TRANSFER AJE BUTUH 2 HARI KERJA BARU DI PROSES.",marah,OVO,2026-03-10 22:47:26,67,12
sejauh ini cukup bagus dan membantu👍🏻,netral,Gojek,2026-04-04 18:50:54,37,6
lumayan terhibur hari2 saya semenjak saya download apk tiktok,sedih,TikTok,2022-08-05 23:16:10,61,9
mantabb luarbiasa shopee,netral,Shopee,2026-05-29 18:40:22,24,3
buruk loading lama,stres,OVO,2026-01-29 18:17:28,18,3
perbaikan lagi,stres,OVO,2026-02-13 11:30:06,14,2
"lagi asik2 baca wattpad tiba2 langsung masuk ke akun shopee, ganggu bgtt sumpah bikin kesel",marah,Shopee,2026-05-20 20:05:32,91,15
"belakangan nyari driver susah, lemot, kebanyakan nolak",stres,Gojek,2026-04-03 17:47:26,54,7
maaf terimakasih,senang,Tokopedia,2026-02-21 05:01:56,16,2
"dulu saya suka beli di Tokopedia, tapi sekarang saya kurangi karena ada sebeb : 1. Respon penjual lama saat di chat / di tanya perihal barang. 2. pengiriman barang yang di beli sangat lama, jika di toko lain dari mulai barang di beli sampai datang hanya butuh waktu 3 hari di waktu normal dan 4 hari jika di beli di hari Minggu. tetapi di Tokopedia barang yang di pesan masih dalam status menunggu kurir, padahal sudah masuk hari ke-3. saya kecewa karena terlalu lama respon dan cara kerjanya.",sedih,Tokopedia,2026-04-13 20:49:33,493,88
sangat membantu dalam mendapatkan segala kebutuhan,senang,Shopee,2026-05-20 21:24:40,50,6
"Dulu sih bagus, makin kesini kok makin hancur ya",marah,Tokopedia,2025-12-27 21:26:18,48,9
Dah biar bintang aja yg mewakili. Lagi kesel soalnya.,marah,TikTok,2023-12-02 23:09:16,53,9
tidak bisa login setelah update. Aplikasi/perangkat telah dimodifikasi. Perangkat tidak pernah di root/install aplikasi aneh² padahal,stres,OVO,2026-05-15 00:33:01,133,16
Aplikasi eror .. Anak lagi joget sndirian malah di bilang kekerasan terhadap anak ..haha,stres,TikTok,2022-04-23 09:10:37,88,14
"bisa gak iklan Shopee jangan langsung Masuk aplikasi nya, ganggu banget lagi maen game atau nonton film!!",stres,Shopee,2026-05-28 11:28:25,105,17
"dari kemaren tik tok tidak bisa di buka, apakah admin tik tok akan melihan komenan saya saya ingin melihat tik tok walaupun 1 atau 2 vidio saja gak papa kok aku senang karena tik tok bisa menghibur saya. selama dua hari ini saya merasa kesepian karena tik tok saya tidak bisa di buka. apakah ada balasan???Hmm..",senang,TikTok,2025-08-15 11:10:55,311,56
APLIKASIH INI SANGAT BAGUS saya udah coba Tapi bagus banget Saya suka dengan tiktok ini Kalo tiktok yang lain saya tidak Sukaa!! TIKTOK INI SANGAT Bagus namun saya boleh live kapan kapan aja makasih ya kalo tiktok lite saya gak suka trus gk ada live nya lagi saya suka dengan tiktok yang ini trimakasih🙏😍😍😍,senang,TikTok,2024-11-18 09:03:29,306,54
merasa puas,senang,Tokopedia,2026-02-06 14:44:49,11,2
susah banget preminya,stres,OVO,2026-03-01 13:34:43,21,3
"Bagus sekali puas dg aplikasi nya,apa yg dicari ada semua",senang,TikTok,2023-01-10 17:06:00,57,10
mantap sekal,senang,DANA,2026-05-18 11:15:39,12,2
yes oke bagus baik essipp,netral,Gojek,2026-04-21 08:39:41,25,5
Knapa yaa... setiap hari tiktok ini macet dan harus dihapus dan setiap hari harus download lagi ?,sedih,TikTok,2025-05-10 18:32:11,97,17
"pusing kepala di buatnya label rumah susah di atur, dan lain sebagainya",stres,Tokopedia,2026-02-23 17:59:04,71,12
makin ke sini yang di update hanya fitur lemotnya makin parah,stres,Tokopedia,2026-02-18 16:55:00,61,11
"aplikasi nya bagus dan sangat membantu untuk ibu rumah tangga yg malas keluar, TPI tolong kurir nya ad yg curang, paket sy yg dapat dgn harga murah malah di ambil sendiri dan di terima sendirii. sedangkan semua org pasti selalu menunggu paket datang TPI kebanyakan datangnya terlambat",senang,Shopee,2026-05-20 17:14:52,284,47
keren sekali,senang,Shopee,2026-05-25 16:19:26,12,2
apk yg sangat membantu,senang,Shopee,2026-05-29 13:47:37,22,4
sesuai pesanan kurir ramah dan sopan,netral,Shopee,2026-05-19 16:15:44,36,6
"beli obat udah pake resep dokter by sistem tpi apotik nya dipilihkan, gmn sih? monopoli apa gmn, klo dipilihkan yg terdekat sama aja jarak nya 40 km, harus pake kurir reguler. aneh",marah,Tokopedia,2026-03-29 19:46:28,180,32
bagus mempermudah perjalanan saya,netral,Gojek,2026-05-29 06:36:10,33,4
applikasi ini adalah sangat menyenangkan dan kiita bisa pilih barang yang kita mau dan sesuai yang kita belli,netral,Shopee,2026-05-24 22:17:39,109,18
Pantesan gak laku lagi . daftar premium aja susah nya setengah mati . aplikasi sampahhh,marah,OVO,2026-04-28 14:53:05,87,15
okeee baikkk,netral,Tokopedia,2025-12-26 18:30:56,12,2
bagus tapi lelet bgt masa gak ada update kyak ngestuck gitu,stres,Shopee,2026-05-16 15:15:37,59,11
"Nyari driver sekarang susah BANGET.. mau yg reguler atau hemat sama aja. sulit banget, tolong dong diperbaiki. jd merugikan waktu customer klo kaya gini terus. bintang bakal sy edit kalau sdh ada pembaharuan dari pihak Gojek..",sedih,Gojek,2026-03-22 15:36:22,226,36
transfer ke bank seharian bisa 10x gagal.. aplikasi payah,marah,OVO,2026-03-09 21:41:54,57,9
Keren aja sih,senang,TikTok,2022-08-26 20:41:57,13,3
"masak aku mau beli barang aja terjadi kesalahan ada kendala , penguna baru",marah,Tokopedia,2026-05-28 05:51:46,74,13
"appk gak jelas mau transfer uang tidak bisa, gagal proses, selalu gitu, nyesel pakek apk ini, emng apk gak jelas,",sedih,OVO,2026-03-19 02:16:49,113,20
buat tim shopee agak lebih baik lagi ke depan nya oke' banyak orang mengeluh karena barang tidak sesuai pesanan saya juga pernah mengalaminya barang juga rusak karena kurang tebel pembungkus nya saya harap kedepannya lebih di teliti lagi ya sobat shopee,netral,Shopee,2026-05-18 18:31:41,253,41
"aplikasi apalah ini, gofood susah banget cari drivernya!",stres,Gojek,2026-04-27 22:04:49,56,8
top up Rp120000 cuma masuk Rp11 ovo aneh rugi jangan download ovo gak aman,sedih,OVO,2026-01-11 01:31:50,74,14
"sumpah jadi kapok belanja di sini uda kirimnya lama banget,klaim ribet dgn alasan diskusi penjual dan admin bla bla bla. saya sarankan mending ke toko oren gk riweh",stres,Tokopedia,2026-02-14 21:46:16,164,28
udh nggk bisa gopaylater lagi,stres,Tokopedia,2026-03-10 04:28:46,29,5
sekarang jadi tambah ruwet apk.. gopay plus tambah susah,stres,Gojek,2026-05-15 12:26:49,56,9
"aplikasi SAMPAH. sejak merger dengan tiktok shop aturan makin tidak jelas, tiba tiba dapat pelanggaran, dan potongan admin-pajak sangat sangat besar sekali. akhirnya setelah 10 tahun lebih punya akun ini dan aktif transaksi utk sementara saya pindah ke app kuning",marah,Tokopedia,2026-05-03 06:58:10,263,40
"aplikasi terlalu lama untuk proses, kadang butuh jaringan yang kenceng banget baru bisa load. masalah di shopeefood yg lumayan banyak. alamat kadang melenceng jauh padahal udah di set. iklannya lumayan banyak dan ngeganggu untuk proses order. kadang chat tidak sampai ke driver yang membuat komunikasi cust dan driver jelek.",netral,Shopee,2026-05-24 15:58:01,324,49
Keren banget😘😘,senang,TikTok,2023-08-06 06:31:07,14,2
kenapa dana cicil saya gak bisa? mau daftar malah aktivasi gagal terus,sedih,DANA,2026-05-27 04:02:20,70,12
aplikasi shopee foodnya bermasalah. lokasinya ga jelas dipesan kemana berubah sendiri kirim kemana udah itu maen potong uangnya langsung dan ga bs di cancel padahal ga sampe 1 menit salah klik.. lokasi dan ongkirnya jadi mahal.. sdh diinfo ke cs ga ada solusi. malah buang badan srh urus sendiri ama drivernya... bener2 sampah.. kapuk pake aplikasi shopee.. mau murah jdi boncos .. hati hati yg pake shopee food,marah,Shopee,2026-05-18 10:01:39,411,68
"ovo tolol,call senter ribet,slow respon",marah,OVO,2026-05-21 11:09:32,39,5
lagi urgent tf ke bank bca malah ga masuk masuk tulisanya di proses . udh cba laporan ke pusat bantuan di tolak terus gejelas punya aplikasi bukanya di perbaiki. biar pada betah make.,stres,OVO,2026-03-10 23:28:40,183,33
lumayan sii,netral,DANA,2026-05-20 14:28:42,11,2
"jangan ada yang pake gojek, unistall sekarang rame-rame karena aplikasi banyak merugikan driver atau pun customer dengan system pembodohan ...laksanakan unistall ya guys",sedih,Gojek,2026-05-06 16:50:20,169,23
"bagus tingkatkan lagi pelayanan yang lebih baik, terima kasih shoppe sangat puas dengan pelayanannya, tadinya sistem cod di akun saya lenyap tiba2 tim shoppe nelpon, saya ceritakan keluhan yang saya alami. tahu2nya sekarang cod saya sudah aktif kembali . terima kasih atas profesionalnya. shoppe sukses selalu",senang,Shopee,2026-05-23 01:25:59,309,46
ribet daftarnya,stres,Shopee,2026-05-24 08:05:40,15,2
mantap tanggung jawab,senang,Shopee,2026-05-20 01:26:21,21,3
"saya sangat puas dan sudah cocok belanja dengan shopee , walaupun skrg sering blnja pke akun lain , krna akun saya yg sblumnya bermasalah dan saya hrus masuk mnggunakan scan wajah , namun tidak cocok trus",senang,Shopee,2026-05-18 15:09:59,204,36
tolong pereniumkan akun saya ktp saya gagal terus,sedih,OVO,2026-05-23 20:32:45,49,8
kenapa selalu gagal,sedih,OVO,2026-05-03 22:47:35,19,3
sangat membatu kami mg selalu jd yg terbaik,senang,Gojek,2026-05-17 15:52:03,43,8
saya sangat suka smoga tidak ada masalah.,netral,TikTok,2022-09-09 21:58:34,41,7
"gojek sekarang lemot, driver ga jalan, nyampenya lama ga sesuai estimasi",netral,Gojek,2026-04-17 17:23:47,72,11
"aplikasi 🐶 emang, lemot minim gratis ongkir, chat dokter upload foto resep keluar aplikasi mulu.",marah,Tokopedia,2026-03-25 11:28:43,96,15
"sementara ini Tokopedia masih oke bagi saya, belum tahu kedepannya.!!",netral,Tokopedia,2026-02-23 21:13:55,69,10
lumayan belanja di Shopee barang idaman langsung bisa di beli,netral,Shopee,2026-05-29 15:57:36,61,10
sangat terbantu sekali terima kasih suksss selalu,senang,Tokopedia,2026-01-20 09:08:35,49,7
sumpah parah banget ovo. update bukannya makin bagus malah makin parah. lihat saldo aja atau buka aplikasi ovo aja muter muter mulu. jaringan internet bagus buat YouTube gak ada kendala. ini malah muter muter. IT nya tuch benerin. namanya update harusnya makin bagus bukan makin parah. maaf kalau saya rosting habis habisan. SOALNYA JUJUR PARAH BANGET,marah,OVO,2026-01-15 08:15:32,351,56
lelet bnget y apk x...,stres,OVO,2026-04-10 17:15:49,22,5
"sedikit mengecewakan. nunggu lama bngt pdhl, driver pun bukan yg hemat",marah,Gojek,2026-05-08 14:23:46,70,11
"pas saya mau payment, menggunakan foto qris di album gak bisa di buka ( ada yang salah coba lagi nanti)",stres,DANA,2026-05-20 18:37:32,103,20
saya sangat suka dengan shopee barangnya okey okey g pernah gagal saya pesan barang di shopee,sedih,Shopee,2026-05-20 17:09:22,93,16
buat masuk aja susah banget.😮‍💨,stres,OVO,2026-02-13 08:23:28,31,5
sangat membantu hampir semua keperluan belanja mksih shopee,senang,Shopee,2026-05-22 16:25:53,59,8
"ketika nominal e-wallet ovo tidak mencukupi, promo masih ada, ketika sudah terisi, promo langsung ada keterangan PROMO TERBATAS 🤣 tidak bisa terpakai. "" Promo Casback 100% 5000"" hanya jargon marketing aja."" kepercayaan konsumen mohon di jaga, cermin e-wallet biru sebelah ya. Mohon di perbaiki.",netral,OVO,2026-05-08 20:54:44,294,44
memudahkan tanpa kita ribet,stres,Shopee,2026-05-26 19:35:23,27,4
APLIKASI SAMPAH ONGKIR MAHAL GK NGOTAK BARANG 15RB + ONGKIR JADI 65RB DISKON 2% + LAYANAN + PROTEKSI 67RB BUAT APA ITU DISKON APP SAMPAH,marah,Tokopedia,2026-05-03 11:52:18,136,25
sangat mengecewakan... memberikan rute terdekat bukan tercepat,marah,Gojek,2026-04-18 21:25:12,62,7
"sudah bertahun tahun pakai gojek untuk pesan makanan dan transportasi, buat pesan makanan kadang saldo kurang atau belum di isi suka ribet harus top-up dulu, saran saya tolong adakan pembayaran menggunakan qris untuk mempermudah proses pesanan",stres,Gojek,2026-04-27 16:45:41,243,36
bagus kali aplikasi ini sangat membantu,senang,DANA,2026-05-20 20:09:25,39,6
aplikasi yang cukup membantu untuk memenuhi kebutuhan,netral,Shopee,2026-05-26 10:56:14,53,7
sangat puassssss,senang,DANA,2026-05-28 12:33:57,16,2
aplikasi tolol mau masuk aplikasi sendiri aja sesuai nomor dan gmail ngk masuk2 dari tadi,marah,OVO,2026-03-02 16:25:11,89,15
"hari ini Tanggal 17 Mei 2026 saya mengalami pengalaman yang tidak mengeenakan dari aplikasi. tiba2 saja aplikasi GO-JEK saya terdapat pesenan yang menurut saya itu bukan dari saya yang melakukan pemesanan tersebu. tiba2 saja di aplikasi saya memesan madu di Toko eskrim dengan nominal lumayan banyak. saya awalnya tidak Terima dengan kondisi tersebut, namun karena driver membayar hal tersebut lebih dulu. sehingga saya membayar hal tersebut. saya tidak peduli nominal, tapi saya tidak suka di tipu",netral,Gojek,2026-05-17 10:00:29,498,76
"Ganti bintang 1 dulu deh, saya mau ngecek saldo refund susahnya minta ampun ga tau menunya sebelah mana, saya coba lewat tokpedcare akhirnya dikasih link buat ke saldo refund. trus saya mau tarik saemua saldonya eehh... harus nunggu 2x24 jam, haduuuhhh.... padahal barangnya mau segera dibeli karena dibutuhkan segera, payah...!!!",marah,Tokopedia,2026-02-02 20:06:57,330,50
kenapa sekarang dana lelet,stres,DANA,2026-05-27 15:20:46,26,4
saldo sangkut di qr itu gak langsung balik sehari .. penanganan nya lambat dan di undur terus dari 5 hari kerja nambah 18 hari dan ini nambah 5 hari lagi dan nanti pasti nambah lagi 18 hari kerja lagi kebangetan ...,stres,OVO,2026-01-19 15:35:10,215,41
"status berhasil saldo sudah kepotong tapi tak masuk ke tujuan ke rekening bank,mohon segera di atasi masalah ini",senang,OVO,2026-03-19 18:13:01,112,18
Beli e-money status berhasil tpi saldo ga masuk. Payah. edit : 3 bulan kemudian baru direrund,marah,Tokopedia,2025-12-23 21:47:52,93,16
"Saya mau beli pulsa tapi pas udah bayar kenapa saldo saya selalu di kembalikan lagi dah ,dan bisa di sebut gagal terus dari kemaren dah nyoba hampir 20x pembelian ulang hasil nya sama saldo di kembalikan terus aneh banget dah",sedih,Tokopedia,2026-04-15 21:25:37,225,40
akses untuk tf ke berbeda bank cukup menguras kantong karena biaya adminya,netral,OVO,2026-02-18 12:01:32,74,12
"Padahal saya pengguna ovo udh lama, ovo sya pun sudah premier, tpi akhir akhir ini sya mengeluhkan, beberapa kekecewaan sya, sulit untuk transfer ke sesama ovo, pdhal lg urusan penting, bukan cuma 1 atau 2 kli, TAPI BERKALI-KALI sya tdk bisa transfer ke sesama ovo, dn baru ini lg saya dapati ovo sya tidak bisa di buka padahal kuota paket sya msih banyak dn baru di isi, PIN OVO sya pun masih syaa ingat betul, Sangat mengecewakan.",marah,OVO,2026-01-14 00:38:57,432,77
"server sering down saat2 genting, mohon petunjuk pengunaan",sedih,Gojek,2026-05-19 18:20:16,58,8
mudah dan praktis digunakan. makasih,senang,DANA,2026-05-20 14:40:44,36,5
"udah paket nunggu 2/3 hari, malah ga ke kirim kirim, taunya dibatalkan, pas mau order lagi voucher hangus + ongkir jadi 30k sendiri, emang aplikasi kikir",stres,Tokopedia,2026-03-30 16:53:10,153,26
EROR dan LEMOT. Disaat Diperlukan Aplikasi SUSAH Dibuka. PAYAH.,marah,OVO,2026-02-15 08:32:48,63,9
saya mau ganti nomor karna nomor yg sudah terdaftar hilang tetapi selalu tidak bisaa tulisannya kesalahan mulu gimana min?? soalnya saya butuh uangnya buat berobat,marah,OVO,2026-03-05 19:22:23,163,25
"Seharusnya aplikasi ini gak dapet bintang, yaudah saya kasih bintang 1, Soalnya barang yang dikirim tidak sesuai!",netral,Tokopedia,2026-03-02 18:43:05,113,17
"kenapa komisi affiliate saya semua hilang, tidak tersisa sama sekali? statusnya sedang divalidasi terus ga berubah-ubah. kalau tetap seperti itu kami kecewa. saya akan ubah penilaiannya kalau komisi affiliate saya dikembalikan.",sedih,Shopee,2026-05-27 19:38:54,227,31
"suka banget aplikasinya,banyak gratis ongkir nya juga sama produk nya berbagai macam pilihan,tapi menurut ku pengiriman harus lebih baik sih kadang belanja kan yg dari luar pulau katanya butuh waktu 1 sampai 3 hari via laut tapi malah kadang 10 hari via laut belum lagi via darat jadi lama bangeet",senang,Shopee,2026-05-19 19:53:31,297,50
"pengalaman buruk, Beli Mesin cuci lewat tokopedia. yang datang casing hp rusak. cs tidak bisa kasih solusi, barang sudah di return tapi uang saya tidak di kembalikan. lebih baik belanja di aplikasi S . gak lagi belanja di tokopedia. sangat kecewa.",sedih,Tokopedia,2026-01-07 20:20:53,247,41
"transaksi sering error, belum lg hampir tiap kali isi saldo selalu di potong sepertinya ini aplikasi gagal yang sangat kelaparan, sampai sampai cari makan dari saldo penggunanya",sedih,DANA,2026-05-29 13:13:15,177,27
"Kecewa banget. Voucher gue tiba-tiba hilang tanpa penjelasan yang jelas. CS cuma kasih jawaban template soal S&K tanpa jelasin gue salah di mana. Padahal gue bayar Plus. Harusnya ada transparansi dan solusi, bukan cuma balasan normatif.",marah,Tokopedia,2026-02-19 09:59:35,236,36
Bagus banget .tik tok bisa buat hiburan,senang,TikTok,2023-02-02 23:49:03,39,7
1M dong yg download pokok nya bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!yg liat ke bawah anak!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!ngen,sedih,TikTok,2022-01-17 20:07:32,224,11
"dapat voucher 50% untuk pengguna baru,tapi pas mau checkout voucher ga bisa dipakai.apa-apaan ga bener nih aplikasi",netral,Tokopedia,2026-04-01 03:25:52,115,17
Menurut saya Tiktok bermanfaat bagi kita yang sedih dan tiktok bisa menghibur kita,sedih,TikTok,2024-12-27 05:59:00,82,13
Memudahkan belanja sesuai kebutuhan tanpa harus keluar rmh.,netral,Shopee,2026-05-22 14:21:47,59,8
ini kenapa sih aplikasi nya di download ga jalan jalan padahal internet lancar,sedih,Gojek,2026-03-31 19:22:42,78,13
Knp saya tidak bisa download tiktok ini,sedih,TikTok,2024-05-18 00:04:45,39,7
cukup terbantukkan dengan adanya app gojek ini,netral,Gojek,2026-04-27 17:10:58,46,7
kecewa delay nya lama banget ampe 1 hari padahal uangnya dibutuhkan,sedih,DANA,2026-05-27 12:33:35,67,11
"kita beneran pesen di sangka nipu, padahal gk pernah nipu sama sekali, parah banget drivernya",marah,Gojek,2026-03-29 00:19:48,93,15
mana saldo ku top up berhasil 149k di potong 1k pas di cek saldonya ga ada mau bikin laporan ribet di refresh berkali kali ga ada nambah saldo,senang,OVO,2026-04-28 09:02:40,142,28
kok selalu transfer ke bank bri selalu gagal sih ini aplkasi ovo nya sedang perbaikan atau gimana tolong jawab dong pertanyaan kami admin,sedih,OVO,2026-05-10 10:47:16,137,23
ga jeles shopee iklannya spam sampah!,marah,Shopee,2026-05-16 14:12:00,37,6
baik oke cuma ongkir tolong di kurangin yaa,netral,Tokopedia,2026-05-19 14:21:53,43,8
"sulit sekali buat daftar dana cicil doang ini,data diri udah bener isinya,tetap aja aktivasi di tolak tolong perbaiki lagi pihak dana, terkait cara penanganan atau pengecekan data nasabahnya yaa.",stres,DANA,2026-05-27 05:06:09,195,29
puas banget pakai tokopedia,senang,Tokopedia,2026-05-13 15:07:54,27,4
